pos_txn_id,sku_id,txn_date,sales_qty,store_id,region,source_x,inventory_id,inventory_qty,warehouse,last_updated,source_y,finance_id,posting_date,revenue,cost,margin,source,record_insert_ts
151,SKU-zC042,2025-12-31,3,STORE-30,Montana,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
151,SKU-zC042,2025-12-31,3,STORE-30,Montana,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
185,SKU-zC042,2025-12-22,7,STORE-28,New Hampshire,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
185,SKU-zC042,2025-12-22,7,STORE-28,New Hampshire,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
185,SKU-zC042,2025-12-22,7,STORE-28,New Hampshire,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
185,SKU-zC042,2025-12-22,7,STORE-28,New Hampshire,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
243,SKU-zC042,2026-01-13,9,STORE-16,New York,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
243,SKU-zC042,2026-01-13,9,STORE-16,New York,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
243,SKU-zC042,2026-01-13,9,STORE-16,New York,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
243,SKU-zC042,2026-01-13,9,STORE-16,New York,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
259,SKU-zC042,2025-12-26,6,STORE-7,Missouri,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
259,SKU-zC042,2025-12-26,6,STORE-7,Missouri,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
259,SKU-zC042,2025-12-26,6,STORE-7,Missouri,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
259,SKU-zC042,2025-12-26,6,STORE-7,Missouri,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
286,SKU-zC042,2026-01-08,2,STORE-11,Ohio,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
286,SKU-zC042,2026-01-08,2,STORE-11,Ohio,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
286,SKU-zC042,2026-01-08,2,STORE-11,Ohio,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
286,SKU-zC042,2026-01-08,2,STORE-11,Ohio,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,257,2026-05-27,3944.18,2794.07,1150.11,finance_system,2026-01-19 00:35:43.178893
1,SKU-Vc856,2026-01-02,10,STORE-50,Utah,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
1,SKU-Vc856,2026-01-02,10,STORE-50,Utah,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
1,SKU-Vc856,2026-01-02,10,STORE-50,Utah,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
26,SKU-Vc856,2026-01-05,9,STORE-15,Virginia,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
26,SKU-Vc856,2026-01-05,9,STORE-15,Virginia,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
26,SKU-Vc856,2026-01-05,9,STORE-15,Virginia,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
36,SKU-Vc856,2025-12-23,9,STORE-19,Alaska,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
36,SKU-Vc856,2025-12-23,9,STORE-19,Alaska,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
36,SKU-Vc856,2025-12-23,9,STORE-19,Alaska,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
100,SKU-Vc856,2026-01-13,3,STORE-24,Delaware,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
100,SKU-Vc856,2026-01-13,3,STORE-24,Delaware,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
100,SKU-Vc856,2026-01-13,3,STORE-24,Delaware,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
184,SKU-Vc856,2026-01-13,13,STORE-39,Montana,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
184,SKU-Vc856,2026-01-13,13,STORE-39,Montana,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
184,SKU-Vc856,2026-01-13,13,STORE-39,Montana,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
349,SKU-Vc856,2026-01-10,14,STORE-31,Nevada,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
349,SKU-Vc856,2026-01-10,14,STORE-31,Nevada,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
349,SKU-Vc856,2026-01-10,14,STORE-31,Nevada,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
360,SKU-Vc856,2026-01-06,4,STORE-2,Delaware,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
360,SKU-Vc856,2026-01-06,4,STORE-2,Delaware,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
360,SKU-Vc856,2026-01-06,4,STORE-2,Delaware,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
374,SKU-Vc856,2026-01-14,4,STORE-30,Oklahoma,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
374,SKU-Vc856,2026-01-14,4,STORE-30,Oklahoma,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
374,SKU-Vc856,2026-01-14,4,STORE-30,Oklahoma,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
399,SKU-Vc856,2025-12-22,4,STORE-12,North Carolina,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
399,SKU-Vc856,2025-12-22,4,STORE-12,North Carolina,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
399,SKU-Vc856,2025-12-22,4,STORE-12,North Carolina,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
469,SKU-Vc856,2025-12-28,11,STORE-40,Alaska,pos_system,87.0,56.0,Shawmouth,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
469,SKU-Vc856,2025-12-28,11,STORE-40,Alaska,pos_system,126.0,401.0,Williamfurt,2026-01-15,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
469,SKU-Vc856,2025-12-28,11,STORE-40,Alaska,pos_system,158.0,221.0,Lake Rodney,2026-01-14,inventory_system,258,2026-08-11,4975.85,4178.98,796.87,finance_system,2026-01-19 00:35:43.178893
13,SKU-ml836,2025-12-23,3,STORE-43,Vermont,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
13,SKU-ml836,2025-12-23,3,STORE-43,Vermont,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
31,SKU-ml836,2026-01-09,9,STORE-47,Connecticut,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
31,SKU-ml836,2026-01-09,9,STORE-47,Connecticut,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
106,SKU-ml836,2026-01-12,13,STORE-20,Delaware,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
106,SKU-ml836,2026-01-12,13,STORE-20,Delaware,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
121,SKU-ml836,2026-01-08,6,STORE-27,Nebraska,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
121,SKU-ml836,2026-01-08,6,STORE-27,Nebraska,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
189,SKU-ml836,2025-12-30,14,STORE-9,Ohio,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
189,SKU-ml836,2025-12-30,14,STORE-9,Ohio,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
291,SKU-ml836,2025-12-25,15,STORE-22,Massachusetts,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
291,SKU-ml836,2025-12-25,15,STORE-22,Massachusetts,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
355,SKU-ml836,2025-12-21,11,STORE-27,Louisiana,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
355,SKU-ml836,2025-12-21,11,STORE-27,Louisiana,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
363,SKU-ml836,2026-01-11,9,STORE-10,Tennessee,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
363,SKU-ml836,2026-01-11,9,STORE-10,Tennessee,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
366,SKU-ml836,2026-01-02,11,STORE-44,Delaware,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
366,SKU-ml836,2026-01-02,11,STORE-44,Delaware,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
367,SKU-ml836,2026-01-13,10,STORE-9,Michigan,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
367,SKU-ml836,2026-01-13,10,STORE-9,Michigan,pos_system,144.0,254.0,Pricefurt,2026-01-12,inventory_system,259,2026-01-16,4815.77,4010.29,805.48,finance_system,2026-01-19 00:35:43.178893
23,SKU-at250,2026-01-12,4,STORE-38,New Mexico,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
23,SKU-at250,2026-01-12,4,STORE-38,New Mexico,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
23,SKU-at250,2026-01-12,4,STORE-38,New Mexico,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
96,SKU-at250,2025-12-24,5,STORE-34,Florida,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
96,SKU-at250,2025-12-24,5,STORE-34,Florida,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
96,SKU-at250,2025-12-24,5,STORE-34,Florida,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
240,SKU-at250,2026-01-01,5,STORE-35,Florida,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
240,SKU-at250,2026-01-01,5,STORE-35,Florida,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
240,SKU-at250,2026-01-01,5,STORE-35,Florida,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
288,SKU-at250,2025-12-24,7,STORE-38,Washington,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
288,SKU-at250,2025-12-24,7,STORE-38,Washington,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
288,SKU-at250,2025-12-24,7,STORE-38,Washington,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
340,SKU-at250,2026-01-18,12,STORE-47,Tennessee,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
340,SKU-at250,2026-01-18,12,STORE-47,Tennessee,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
340,SKU-at250,2026-01-18,12,STORE-47,Tennessee,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
432,SKU-at250,2025-12-27,1,STORE-26,New Hampshire,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
432,SKU-at250,2025-12-27,1,STORE-26,New Hampshire,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
432,SKU-at250,2025-12-27,1,STORE-26,New Hampshire,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
436,SKU-at250,2025-12-29,4,STORE-12,South Carolina,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
436,SKU-at250,2025-12-29,4,STORE-12,South Carolina,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
436,SKU-at250,2025-12-29,4,STORE-12,South Carolina,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
447,SKU-at250,2025-12-31,4,STORE-6,New Hampshire,pos_system,77.0,266.0,Port Michael,2026-01-14,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
447,SKU-at250,2025-12-31,4,STORE-6,New Hampshire,pos_system,100.0,297.0,North April,2026-01-16,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
447,SKU-at250,2025-12-31,4,STORE-6,New Hampshire,pos_system,153.0,285.0,Port Benjaminshire,2026-01-13,inventory_system,260,2026-01-30,3666.2,3191.47,474.73,finance_system,2026-01-19 00:35:43.178893
109,SKU-FV978,2025-12-29,1,STORE-18,South Dakota,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
109,SKU-FV978,2025-12-29,1,STORE-18,South Dakota,pos_system,89.0,170.0,East Danielshire,2026-01-18,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
109,SKU-FV978,2025-12-29,1,STORE-18,South Dakota,pos_system,93.0,221.0,North Stephenville,2026-01-14,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
109,SKU-FV978,2025-12-29,1,STORE-18,South Dakota,pos_system,127.0,287.0,Port Hollychester,2026-01-12,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
109,SKU-FV978,2025-12-29,1,STORE-18,South Dakota,pos_system,133.0,19.0,North Adam,2026-01-12,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
109,SKU-FV978,2025-12-29,1,STORE-18,South Dakota,pos_system,190.0,166.0,South Andrewton,2026-01-17,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
241,SKU-FV978,2026-01-14,13,STORE-41,Nevada,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
241,SKU-FV978,2026-01-14,13,STORE-41,Nevada,pos_system,89.0,170.0,East Danielshire,2026-01-18,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
241,SKU-FV978,2026-01-14,13,STORE-41,Nevada,pos_system,93.0,221.0,North Stephenville,2026-01-14,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
241,SKU-FV978,2026-01-14,13,STORE-41,Nevada,pos_system,127.0,287.0,Port Hollychester,2026-01-12,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
241,SKU-FV978,2026-01-14,13,STORE-41,Nevada,pos_system,133.0,19.0,North Adam,2026-01-12,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
241,SKU-FV978,2026-01-14,13,STORE-41,Nevada,pos_system,190.0,166.0,South Andrewton,2026-01-17,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
287,SKU-FV978,2026-01-15,9,STORE-40,New Mexico,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
287,SKU-FV978,2026-01-15,9,STORE-40,New Mexico,pos_system,89.0,170.0,East Danielshire,2026-01-18,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
287,SKU-FV978,2026-01-15,9,STORE-40,New Mexico,pos_system,93.0,221.0,North Stephenville,2026-01-14,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
287,SKU-FV978,2026-01-15,9,STORE-40,New Mexico,pos_system,127.0,287.0,Port Hollychester,2026-01-12,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
287,SKU-FV978,2026-01-15,9,STORE-40,New Mexico,pos_system,133.0,19.0,North Adam,2026-01-12,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
287,SKU-FV978,2026-01-15,9,STORE-40,New Mexico,pos_system,190.0,166.0,South Andrewton,2026-01-17,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
294,SKU-FV978,2026-01-10,9,STORE-16,Washington,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
294,SKU-FV978,2026-01-10,9,STORE-16,Washington,pos_system,89.0,170.0,East Danielshire,2026-01-18,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
294,SKU-FV978,2026-01-10,9,STORE-16,Washington,pos_system,93.0,221.0,North Stephenville,2026-01-14,inventory_system,261,2026-01-22,2957.5,2630.55,326.95,finance_system,2026-01-19 00:35:43.178893
