pos_txn_id,sku_id,txn_date,sales_qty,store_id,region,source_x,inventory_id,inventory_qty,warehouse,last_updated,source_y,finance_id,posting_date,revenue,cost,margin,source,record_insert_ts,sales_inventory_ratio,margin_pct,signal_type,severity,signal_reason,ai_adjusted_severity,ai_explanation,signal_id,gold_insert_ts
363,SKU-ml836,2026-01-11,9,STORE-10,Tennessee,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.02710843373493976,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,aa8e231e93cf9988f0340a763ba96a12,2026-01-18 19:05:59.593706
366,SKU-ml836,2026-01-02,11,STORE-44,Delaware,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.03313253012048193,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,540e474354b5fc94f4868c5c89576865,2026-01-18 19:05:59.593706
367,SKU-ml836,2026-01-13,10,STORE-9,Michigan,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.030120481927710843,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,0d26f26bf3e8efa9f6b3fb8643aec9dd,2026-01-18 19:05:59.593706
7,SKU-Qp644,2026-01-15,3,STORE-7,Utah,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.015706806282722512,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,5b3b75b1433598c3cebea899da9142e2,2026-01-18 19:05:59.593706
56,SKU-Qp644,2025-12-22,6,STORE-34,Arizona,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.031413612565445025,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1fdbd36522775055a16e9ff5b4a6cf7b,2026-01-18 19:05:59.593706
59,SKU-Qp644,2026-01-04,14,STORE-39,Tennessee,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.07329842931937172,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,707be24a0fc25cba2bfc147b344467bb,2026-01-18 19:05:59.593706
97,SKU-Qp644,2025-12-28,15,STORE-48,Tennessee,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.07853403141361257,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,7fda46e9f1e576cc2264ef7aef9eb57b,2026-01-18 19:05:59.593706
130,SKU-Qp644,2025-12-30,14,STORE-44,Michigan,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.07329842931937172,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,74d7b5b58d13d9aae9130eab5fa3168f,2026-01-18 19:05:59.593706
144,SKU-Qp644,2026-01-16,1,STORE-46,South Carolina,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.005235602094240838,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1b12597befe89ad6c39fb7170d047f11,2026-01-18 19:05:59.593706
154,SKU-Qp644,2025-12-24,12,STORE-24,Pennsylvania,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.06282722513089005,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,4c9089b9b96805f7f35df14aedc10bb8,2026-01-18 19:05:59.593706
156,SKU-Qp644,2026-01-16,9,STORE-42,Kansas,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.04712041884816754,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,e80fc99ca3e7ddd8329867a1d64a071f,2026-01-18 19:05:59.593706
165,SKU-Qp644,2025-12-25,14,STORE-1,North Dakota,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.07329842931937172,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,3f0ca5f5672c9efdf9f36356f6a795a1,2026-01-18 19:05:59.593706
232,SKU-Qp644,2025-12-24,11,STORE-30,West Virginia,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,28,2026-01-05,967.94,672.03,295.91,finance_system,2026-01-19 00:35:43.178893,0.05759162303664921,0.3057110977953179,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,f32f70742817179589b5de7a7fc53ca7,2026-01-18 19:05:59.593706
46,SKU-hN579,2026-01-10,5,STORE-19,Maine,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.01240694789081886,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,b8fdf674a892b54f8f8da2ce155b8b25,2026-01-18 19:05:59.593706
70,SKU-hN579,2026-01-10,6,STORE-12,Idaho,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.01488833746898263,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,051de6a49d63b5599a02dea371aec279,2026-01-18 19:05:59.593706
172,SKU-hN579,2025-12-30,7,STORE-28,Kansas,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.017369727047146403,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a2090d74d307a098c1d09481dba24d9f,2026-01-18 19:05:59.593706
193,SKU-hN579,2025-12-30,15,STORE-12,Pennsylvania,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.03722084367245657,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1cc8047bfe9d7ab9bc2094af31cd4500,2026-01-18 19:05:59.593706
202,SKU-hN579,2026-01-07,14,STORE-33,Nebraska,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.034739454094292806,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,c22065624509a11e8f1aefd07b1d9d19,2026-01-18 19:05:59.593706
339,SKU-hN579,2025-12-23,8,STORE-8,Arizona,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.019851116625310174,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,5b6cf29a83d1e088de486da1010a8de9,2026-01-18 19:05:59.593706
351,SKU-hN579,2026-01-18,14,STORE-45,Alaska,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.034739454094292806,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,9e5e07da15187fcc479b10ddefeff799,2026-01-18 19:05:59.593706
404,SKU-hN579,2025-12-20,9,STORE-23,Tennessee,pos_system,50.0,403.0,Santanamouth,2026-01-18,inventory_system,30,2026-09-18,4795.2,3771.25,1023.95,finance_system,2026-01-19 00:35:43.178893,0.022332506203473945,0.21353645311978647,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2088faaacf4b2c349e5c05ce29952e11,2026-01-18 19:05:59.593706
38,SKU-Mn957,2025-12-26,10,STORE-39,Virginia,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.03745318352059925,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,cb650be712c6e98f1c15880b28058447,2026-01-18 19:05:59.593706
138,SKU-Mn957,2026-01-05,2,STORE-31,Maine,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.00749063670411985,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,ea9b478884d2aa2bf8fac882bd74c353,2026-01-18 19:05:59.593706
200,SKU-Mn957,2026-01-17,2,STORE-44,Arizona,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.00749063670411985,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,3330f82cb0caf9efd0f1ab664fb7b1c5,2026-01-18 19:05:59.593706
215,SKU-Mn957,2025-12-27,8,STORE-24,Iowa,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.0299625468164794,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,cf9b2c9e8dcad325ddc926c8e68e7069,2026-01-18 19:05:59.593706
236,SKU-Mn957,2026-01-06,14,STORE-47,South Dakota,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.052434456928838954,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,91032465cff79285985ed710e3f25d66,2026-01-18 19:05:59.593706
398,SKU-Mn957,2026-01-06,10,STORE-38,Colorado,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.03745318352059925,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2650d97bf46a57e40eedb854c0f70c10,2026-01-18 19:05:59.593706
416,SKU-Mn957,2026-01-08,7,STORE-7,West Virginia,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.026217228464419477,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,0aafbe4ac64bf95b1e1fbbe1b7b84d4a,2026-01-18 19:05:59.593706
422,SKU-Mn957,2026-01-04,10,STORE-46,Virginia,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.03745318352059925,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a6314542d91f8e651662ba3f17172266,2026-01-18 19:05:59.593706
446,SKU-Mn957,2026-01-01,8,STORE-1,Missouri,pos_system,18.0,267.0,Tylerside,2026-01-18,inventory_system,31,2026-05-30,1165.95,794.16,371.79,finance_system,2026-01-19 00:35:43.178893,0.0299625468164794,0.3188730219992281,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,07ab5d8351c584022bd7b1ee5c236f98,2026-01-18 19:05:59.593706
62,SKU-Tz124,2026-01-13,1,STORE-49,Texas,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.006944444444444444,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,c3ccad86204c6da63835d219359514d4,2026-01-18 19:05:59.593706
112,SKU-Tz124,2025-12-31,4,STORE-37,Tennessee,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.027777777777777776,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,fbc82292ba526833a299cc98cd44d702,2026-01-18 19:05:59.593706
122,SKU-Tz124,2026-01-05,4,STORE-35,Ohio,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.027777777777777776,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8f1f9ea5f170f69dead20b128e6b7373,2026-01-18 19:05:59.593706
123,SKU-Tz124,2026-01-13,7,STORE-34,Mississippi,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.04861111111111111,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2a844906dd777bfb71b56e8f645ba680,2026-01-18 19:05:59.593706
140,SKU-Tz124,2026-01-07,10,STORE-13,Rhode Island,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.06944444444444445,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,e6943bbdec4290220f83fcfb7a262b45,2026-01-18 19:05:59.593706
188,SKU-Tz124,2025-12-30,7,STORE-4,Idaho,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.04861111111111111,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,30f29d113d7adb991efe051bce52de59,2026-01-18 19:05:59.593706
273,SKU-Tz124,2026-01-18,13,STORE-8,Mississippi,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.09027777777777778,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2c689f90407ccefac9e21fd30ff1b320,2026-01-18 19:05:59.593706
356,SKU-Tz124,2026-01-08,7,STORE-29,Pennsylvania,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.04861111111111111,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,d543929835ccee09700f025fe348e168,2026-01-18 19:05:59.593706
357,SKU-Tz124,2025-12-29,6,STORE-32,Rhode Island,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.041666666666666664,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,07484a6b373563b016d5d72b967a4a9d,2026-01-18 19:05:59.593706
370,SKU-Tz124,2026-01-05,8,STORE-18,Maryland,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.05555555555555555,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,dabe5ec76fce2070b8d979a5df2a1fed,2026-01-18 19:05:59.593706
401,SKU-Tz124,2026-01-06,4,STORE-2,South Dakota,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.027777777777777776,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8cca70e3d08c560a18c3b62a781f0d80,2026-01-18 19:05:59.593706
457,SKU-Tz124,2026-01-17,14,STORE-12,Montana,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.09722222222222222,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,b4ea3f09dd1c3334ddd1ceed6e5ad361,2026-01-18 19:05:59.593706
478,SKU-Tz124,2026-01-17,1,STORE-44,Wisconsin,pos_system,147.0,144.0,East David,2026-01-16,inventory_system,32,2026-04-16,1054.91,636.66,418.25,finance_system,2026-01-19 00:35:43.178893,0.006944444444444444,0.39647932051075446,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,0347a4782797432457bd6ad553ec46fc,2026-01-18 19:05:59.593706
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.014204545454545454,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,0eabd53613666158499dc937d629e357,2026-01-18 19:05:59.593706
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.036931818181818184,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,3ee7c28dca2cf0129846ccb2ba50ccab,2026-01-18 19:05:59.593706
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.04261363636363636,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,9c98bec291a7fcda0e03cf59e0d653ab,2026-01-18 19:05:59.593706
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.011363636363636364,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,9bc6eb2ae00cfee02a110f7aad800614,2026-01-18 19:05:59.593706
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.03977272727272727,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,f8db081921edd61d6e080c68cc81b4b5,2026-01-18 19:05:59.593706
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.03125,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,ffd3231c4ac15000626837a0ee57f669,2026-01-18 19:05:59.593706
285,SKU-fp577,2025-12-24,12,STORE-14,Oklahoma,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.03409090909090909,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,30a3616b031aeb4acadeb7e956100633,2026-01-18 19:05:59.593706
332,SKU-fp577,2025-12-27,15,STORE-28,Montana,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.04261363636363636,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,cb6efbf14e69525759e07a2e54763348,2026-01-18 19:05:59.593706
413,SKU-fp577,2026-01-06,7,STORE-47,Kansas,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.019886363636363636,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,f666a774473fdc75de6c94c2a37b27bb,2026-01-18 19:05:59.593706
423,SKU-fp577,2026-01-13,1,STORE-5,Indiana,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.002840909090909091,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1fa967d334de1b6f8094066dbb15093e,2026-01-18 19:05:59.593706
468,SKU-fp577,2026-01-09,2,STORE-50,Wisconsin,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,34,2026-10-08,3248.97,2603.18,645.79,finance_system,2026-01-19 00:35:43.178893,0.005681818181818182,0.19876760942698762,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,5db19e6450454783dbfc81e079762777,2026-01-18 19:05:59.593706
74,SKU-Ya579,2026-01-13,10,STORE-17,Alabama,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.029498525073746312,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,33aa49ebf45585fe93bc391a54a66d27,2026-01-18 19:05:59.593706
125,SKU-Ya579,2025-12-28,6,STORE-8,Michigan,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.017699115044247787,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,c2ad38c4481baccf9b728c5245660cbd,2026-01-18 19:05:59.593706
132,SKU-Ya579,2025-12-26,1,STORE-30,Indiana,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.0029498525073746312,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,02ccce374ed14b05f93776796102d7c5,2026-01-18 19:05:59.593706
136,SKU-Ya579,2025-12-20,11,STORE-49,Indiana,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.032448377581120944,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,6d6992c3a4e5c37525fc9327541ac3c2,2026-01-18 19:05:59.593706
333,SKU-Ya579,2026-01-11,1,STORE-9,Michigan,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.0029498525073746312,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,81fbd26b5ca8b80d927c0a8bb20a6f2c,2026-01-18 19:05:59.593706
425,SKU-Ya579,2025-12-24,7,STORE-40,Kansas,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.02064896755162242,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,6a25f702f24a50c1fb9c2b4f8e6daf3d,2026-01-18 19:05:59.593706
429,SKU-Ya579,2026-01-06,14,STORE-15,New Hampshire,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.04129793510324484,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,24368a94123d0dce6651f415ddeb2b38,2026-01-18 19:05:59.593706
486,SKU-Ya579,2026-01-01,9,STORE-31,Hawaii,pos_system,138.0,339.0,South Valerie,2026-01-12,inventory_system,35,2026-03-30,3904.24,2957.6,946.64,finance_system,2026-01-19 00:35:43.178893,0.02654867256637168,0.2424646025859066,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,5f347eea1695c5623cbd04d059fac965,2026-01-18 19:05:59.593706
30,SKU-MJ150,2026-01-08,2,STORE-17,Connecticut,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.006097560975609756,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,67b9b0bb782d6a96566e8f44739df04c,2026-01-18 19:05:59.593706
167,SKU-MJ150,2026-01-02,15,STORE-8,Louisiana,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.04573170731707317,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,33cae643601d4b1ce3b4280322311953,2026-01-18 19:05:59.593706
194,SKU-MJ150,2026-01-14,1,STORE-43,Montana,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.003048780487804878,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,ada39038bdfd6aadb7f0cb7ec7ddc7d1,2026-01-18 19:05:59.593706
247,SKU-MJ150,2026-01-09,9,STORE-30,Oklahoma,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.027439024390243903,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,15759c065a76ae1134bed02e5ff87efe,2026-01-18 19:05:59.593706
271,SKU-MJ150,2025-12-23,7,STORE-13,Florida,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.021341463414634148,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,79ac2d7b2659a118f8088138fc5574ef,2026-01-18 19:05:59.593706
301,SKU-MJ150,2025-12-22,3,STORE-5,West Virginia,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.009146341463414634,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,b1c88910fe335fbdebf218b76c7021fa,2026-01-18 19:05:59.593706
371,SKU-MJ150,2026-01-10,11,STORE-24,Oregon,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.03353658536585366,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,b36a6dfc6711c4706c0386bb9fd6a87b,2026-01-18 19:05:59.593706
391,SKU-MJ150,2026-01-04,8,STORE-11,Minnesota,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.024390243902439025,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,38f4d951dbf2efcedc53dbe1f6ad813b,2026-01-18 19:05:59.593706
402,SKU-MJ150,2026-01-13,7,STORE-32,Iowa,pos_system,76.0,328.0,Lake Tyler,2026-01-17,inventory_system,36,2026-08-24,1695.22,1267.11,428.11,finance_system,2026-01-19 00:35:43.178893,0.021341463414634148,0.2525394933990868,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,b7f88a5b3ae76510127f4ea707dc5151,2026-01-18 19:05:59.593706
